timestamp	run_id	changed_mechanism	baseline_checkpoint	full_generation_exact	min_family_generation_exact	full_minus_think0	full_minus_worst_ablation	status	report_path	next_action
2026-05-15T00:00:00+09:00	l6_d256_revrepair_mid1500_audit	reproduce revchain-heavy repair to step 1500 and run full L6 gate	local_eval/qtrm_native_l6_d256_number_oprole_circular_trace_cont_s7000_20260515/last.pt	0.34375	0.08771929824561403	0.314453125	0.298828125	accepted_l6_d256_revrepair_mid1500_audit	local_eval/qtrm_native_l6_d256_revrepair_mid1500_audit_20260515/report.json	Midpoint also passes strict L6, so the revrepair result is not a single lucky final checkpoint.
2026-05-15T00:00:00+09:00	l6_d256_revrepair_len7_zero_shot	program_len7 zero-shot eval of accepted d256 revrepair checkpoint with resized positional embeddings	local_eval/qtrm_native_l6_d256_number_oprole_circular_trace_revrepair_s3000_20260515/last.pt	0.015625	0.0	0.009765625	-0.0078125	rejected-length-generalization	local_eval/qtrm_native_l6_d256_revrepair_len7_eval_20260515/report.json	Zero-shot len7 collapses; pos_embed resized [46,256] to [48,256] with random_tail rows; require length curriculum or positional generalization plus len6 retention before L7 claims.
2026-05-15T00:00:00+09:00	l6_d256_revrepair_len7_curriculum_s1500	active-length curriculum and replay repair from accepted L6 checkpoint to program_len7	local_eval/qtrm_native_l6_d256_number_oprole_circular_trace_revrepair_s3000_20260515/last.pt	0.154296875	0.023391812865497075	0.12890625	0.11328125	rejected-familyfloor	local_eval/qtrm_native_l6_d256_revrepair_len7_curriculum_argmax_eval_20260515/report.json	Canonical argmax eval confirms the curriculum checkpoint improves len7 from zero-shot and restores depth/ablation gains, but checksum dominates while modchain/revchain stay near chance; next repair should hard-family-balance len7.
2026-05-15T00:00:00+09:00	l6_d256_revrepair_len7_hardfamily_s1500	len7 hard-family continuation from curriculum checkpoint with family-floor periodic selection	local_eval/qtrm_native_l6_d256_revrepair_len7_curriculum_s1500_20260515/last.pt	0.189453125	0.023391812865497075	0.16015625	0.146484375	rejected-modchain-floor	local_eval/qtrm_native_l6_d256_revrepair_len7_hardfamily_s1500_20260515/report.json	Improves full exact and causal gaps but still fails family floor; checksum 0.494, revchain 0.0526, modchain 0.0234. Next repair should target modchain with 512-case periodic selection.
2026-05-15T00:00:00+09:00	l6_d256_revrepair_len7_modchain_focus_s900	modchain-focused len7 continuation with 512-case periodic family-floor selection	local_eval/qtrm_native_l6_d256_revrepair_len7_hardfamily_s1500_20260515/last.pt	0.2578125	0.04678362573099415	0.232421875	0.212890625	rejected-near-l7	local_eval/qtrm_native_l6_d256_revrepair_len7_modchain_focus_s900_20260515/report.json	Strongest len7 run so far; full exact approaches 0.30 and causal gaps are strong, but modchain/revchain floor remains 0.0468 below the 0.08 threshold.
2026-05-15T00:00:00+09:00	l6_d256_revrepair_len7_balanced_hard_s900	balanced modchain/revchain low-LR len7 continuation from the modchain-focused checkpoint	local_eval/qtrm_native_l6_d256_revrepair_len7_modchain_focus_s900_20260515/last.pt	0.2578125	0.04678362573099415	0.232421875	0.212890625	rejected-no-new-gain	local_eval/qtrm_native_l6_d256_revrepair_len7_balanced_hard_s900_20260515/report.json	Step0 was the restored best checkpoint and later training degraded the score; do not repeat blind low-LR continuation. Next action is operation/position/family error breakdown for modchain and revchain at len7.
2026-05-15T00:00:00+09:00	l6_d256_revrepair_len7_opbreakdown_2048	held-out 2048-case operation breakdown of the best len7 checkpoint	local_eval/qtrm_native_l6_d256_revrepair_len7_modchain_focus_s900_20260515/last.pt	0.23291015625	0.03513909224011713	0.20166015625	0.1904296875	probe	local_eval/qtrm_native_l6_d256_revrepair_len7_opbreakdown_2048_20260515/report.json	Checksum remains high at 0.6246 while modchain/revchain stay near chance; failure is ordered state transition, not output formatting or one prompt position.
2026-05-15T00:00:00+09:00	l6_d256_revrepair_len7_state_transition_codec_s600	state-trace value/op/position auxiliary repair on full QTRM len7	local_eval/qtrm_native_l6_d256_revrepair_len7_modchain_focus_s900_20260515/last.pt	0.2578125	0.04678362573099415	0.232421875	0.212890625	rejected-no-new-gain	local_eval/qtrm_native_l6_d256_revrepair_len7_state_transition_codec_s600_20260515/report.json	Best checkpoint restored to step0; simple auxiliary value/op/position codec pressure does not transplant the reduced transition mechanism into the full QTRM path.
2026-05-15T00:00:00+09:00	reduced_transition_len7_circular_trace_s10000	reduced operation-order recurrent transition diagnostic at program_len7/mod32/d256	none	0.998046875	0.998046875	0.9697265625	0.4814453125	accepted-local-diagnostic	local_eval/operation_order_transition_probe_len7_circular_trace_mod32_d256_s10000_20260515/report.json	Reduced recurrent transition solves len7 when trained long enough; full QTRM len7 failure is a transplant/training-strength problem, not impossibility of ordered recurrent transition.
2026-05-15T00:00:00+09:00	l6_d256_revrepair_len7_transition_transplant_lr3e5_s1200	stronger full-QTRM transition transplant triage with lr 3e-5 and state trace/value/op/position losses	local_eval/qtrm_native_l6_d256_revrepair_len7_modchain_focus_s900_20260515/last.pt	0.2578125	0.04678362573099415	0.232421875	0.212890625	rejected-no-new-gain	local_eval/qtrm_native_l6_d256_revrepair_len7_transition_transplant_lr3e5_s1200_20260515/report.json	Best checkpoint again restored to step0; stronger auxiliary-pressure continuation degrades during training. Need canonical transition-cell transplant, not stronger side-head losses.
2026-05-17T20:43:12+09:00	len16_single_order_router_chain_target_s200	preservation-first single recurrent route0 plus additive causal GRU/suffix route1, chain_vs_checksum router target	local_eval/dgx_trm_raw_scaleout_len16_resume_len12_to_len16_20260517_191926/last.pt	0.12890625	0.06976744186046512	0.12890625	0.11328125	accepted_single_order_router_chain_target_len16	local_eval/dgx_single_order_router_chain_target_s200_20260517_204312/report.json	Route0 preserves accepted len16 at 0.109375; learned router sends modchain/revchain to route1 and checksum mostly route0. Next run a 512-case standalone rerun and then len20 transfer.
